2021-04-15 00:02:47,57.24939
2021-04-15 00:09:52,56.989246
2021-04-15 00:16:56,56.729095
2021-04-15 00:23:59,56.746437
2021-04-15 00:31:04,56.78112
2021-04-15 00:38:07,56.885185
2021-04-15 00:45:12,56.937214
2021-04-15 00:52:15,57.0933
2021-04-15 00:59:20,57.145336
2021-04-15 01:06:23,57.197357
2021-04-15 01:13:27,57.301414
2021-04-15 01:20:32,57.54422
2021-04-15 01:27:35,57.682964
2021-04-15 01:34:40,57.787025
2021-04-15 01:41:43,58.029827
2021-04-15 01:48:47,58.237938
2021-04-15 01:55:52,58.342003
2021-04-15 02:02:56,58.5848
2021-04-15 02:10:00,58.567463
2021-04-15 02:17:04,58.89698
2021-04-15 02:24:08,58.931664
2021-04-15 02:31:11,58.966347
2021-04-15 02:38:15,59.139782
2021-04-15 02:45:19,59.31321
2021-04-15 02:52:24,59.50398
2021-04-15 02:59:27,59.55601
2021-04-15 03:06:35,59.521324
2021-04-15 03:13:39,59.694763
2021-04-15 03:20:42,59.76413
2021-04-15 03:27:47,59.88553
2021-04-15 03:34:50,59.93756
2021-04-15 03:41:55,60.04162
2021-04-15 03:48:58,60.110992
2021-04-15 03:56:03,60.14567
2021-04-15 04:10:13,60.371136
2021-04-15 04:17:17,60.31911
2021-04-15 04:31:26,60.544567
2021-04-15 04:38:31,60.97815
2021-04-15 04:45:34,61.030174
2021-04-15 04:52:38,61.082203
2021-04-15 04:59:43,61.34234
2021-04-15 05:06:47,61.429058
2021-04-15 05:13:50,61.411713
2021-04-15 05:20:55,61.654522
2021-04-15 05:27:58,61.55047
2021-04-15 05:35:06,61.429066
2021-04-15 05:42:12,61.377033
2021-04-15 05:49:17,61.463753
2021-04-15 05:56:20,61.515778
2021-04-15 06:03:24,61.463753
2021-04-15 06:10:28,61.411724
2021-04-15 06:17:33,61.56781
2021-04-15 06:24:36,61.533123
2021-04-15 06:31:44,61.550465
2021-04-15 06:38:48,61.56781
2021-04-15 06:45:51,61.619835
2021-04-15 06:52:56,61.41172
2021-04-15 06:59:59,61.168922
2021-04-15 07:07:04,60.97814
2021-04-15 07:14:08,61.325005
2021-04-15 07:21:11,60.995483
2021-04-15 07:28:19,60.82206
2021-04-15 07:35:23,60.82206
2021-04-15 07:42:26,60.856743
2021-04-15 07:49:31,60.82206
2021-04-15 07:56:34,60.92611
2021-04-15 08:03:39,60.92611
2021-04-15 08:10:43,61.047523
2021-04-15 08:17:46,61.082203
2021-04-15 08:24:51,61.06486
2021-04-15 08:31:54,61.220947
2021-04-15 08:38:59,61.27298
2021-04-15 08:46:02,61.377033
2021-04-15 08:53:06,61.41172
2021-04-15 09:00:11,61.48109
2021-04-15 09:07:15,61.60249
2021-04-15 09:14:19,61.94936
2021-04-15 09:21:23,62.03607
2021-04-15 09:28:26,62.261528
